simulation_id,sensor_id,sensor_x,sensor_y,sensor_noise,sensor_is_fault,RH,wind_type,wind_speed,stability_value,aerosol_type,source_x,source_y,source_h,emission_rate,real_concentration,wind_dir_cos,wind_dir_sin
16,2,98.0,216.0,0.0004,False,0.99,0,2.98,4,4,293.0,256.0,7.83,0.0084,sim_16_conc_real_2025-09-08.npy,1.0,0.0
16,3,102.0,1.0,0.0003,False,0.99,0,2.98,4,4,293.0,256.0,7.83,0.0084,sim_16_conc_real_2025-09-08.npy,1.0,0.0
16,4,61.0,9.0,0.0001,True,0.99,0,2.98,4,4,293.0,256.0,7.83,0.0084,sim_16_conc_real_2025-09-08.npy,1.0,0.0
16,5,20.0,258.0,0.0005,False,0.99,0,2.98,4,4,293.0,256.0,7.83,0.0084,sim_16_conc_real_2025-09-08.npy,1.0,0.0
16,6,2.0,75.0,0.0002,True,0.99,0,2.98,4,4,293.0,256.0,7.83,0.0084,sim_16_conc_real_2025-09-08.npy,1.0,0.0
16,7,328.0,99.0,0.0001,False,0.99,0,2.98,4,4,293.0,256.0,7.83,0.0084,sim_16_conc_real_2025-09-08.npy,1.0,0.0
16,8,453.0,71.0,0.0002,False,0.99,0,2.98,4,4,293.0,256.0,7.83,0.0084,sim_16_conc_real_2025-09-08.npy,1.0,0.0
16,9,306.0,360.0,0.0004,False,0.99,0,2.98,4,4,293.0,256.0,7.83,0.0084,sim_16_conc_real_2025-09-08.npy,1.0,0.0
17,0,464.0,0.0,0.0002,False,0.07,1,3.04,0,1,101.0,232.0,2.99,0.0013,sim_17_conc_real_2025-09-08.npy,0.03241920633494074,0.0540861314480391
17,1,320.0,408.0,0.0005,False,0.07,1,3.04,0,1,101.0,232.0,2.99,0.0013,sim_17_conc_real_2025-09-08.npy,0.03241920633494074,0.0540861314480391
17,2,252.0,200.0,0.0005,False,0.07,1,3.04,0,1,101.0,232.0,2.99,0.0013,sim_17_conc_real_2025-09-08.npy,0.03241920633494074,0.0540861314480391
17,3,281.0,360.0,0.0002,True,0.07,1,3.04,0,1,101.0,232.0,2.99,0.0013,sim_17_conc_real_2025-09-08.npy,0.03241920633494074,0.0540861314480391
17,4,280.0,328.0,0.0001,False,0.07,1,3.04,0,1,101.0,232.0,2.99,0.0013,sim_17_conc_real_2025-09-08.npy,0.03241920633494074,0.0540861314480391
17,5,156.0,257.0,0.0003,False,0.07,1,3.04,0,1,101.0,232.0,2.99,0.0013,sim_17_conc_real_2025-09-08.npy,0.03241920633494074,0.0540861314480391
17,6,273.0,312.0,0.0001,True,0.07,1,3.04,0,1,101.0,232.0,2.99,0.0013,sim_17_conc_real_2025-09-08.npy,0.03241920633494074,0.0540861314480391
17,7,187.0,37.0,0.0004,False,0.07,1,3.04,0,1,101.0,232.0,2.99,0.0013,sim_17_conc_real_2025-09-08.npy,0.03241920633494074,0.0540861314480391
17,8,217.0,467.0,0.0002,False,0.07,1,3.04,0,1,101.0,232.0,2.99,0.0013,sim_17_conc_real_2025-09-08.npy,0.03241920633494074,0.0540861314480391
17,9,411.0,125.0,0.0003,True,0.07,1,3.04,0,1,101.0,232.0,2.99,0.0013,sim_17_conc_real_2025-09-08.npy,0.03241920633494074,0.0540861314480391
18,0,177.0,402.0,0.0004,False,0.43,2,1.44,4,5,163.0,56.0,9.89,0.0045,sim_18_conc_real_2025-09-08.npy,0.8047092883633945,-0.027326044734030483
18,1,168.0,223.0,0.0005,False,0.43,2,1.44,4,5,163.0,56.0,9.89,0.0045,sim_18_conc_real_2025-09-08.npy,0.8047092883633945,-0.027326044734030483
18,2,101.0,402.0,0.0002,False,0.43,2,1.44,4,5,163.0,56.0,9.89,0.0045,sim_18_conc_real_2025-09-08.npy,0.8047092883633945,-0.027326044734030483
18,3,5.0,459.0,0.0001,False,0.43,2,1.44,4,5,163.0,56.0,9.89,0.0045,sim_18_conc_real_2025-09-08.npy,0.8047092883633945,-0.027326044734030483
18,4,311.0,428.0,0.0004,True,0.43,2,1.44,4,5,163.0,56.0,9.89,0.0045,sim_18_conc_real_2025-09-08.npy,0.8047092883633945,-0.027326044734030483
18,5,61.0,455.0,0.0004,False,0.43,2,1.44,4,5,163.0,56.0,9.89,0.0045,sim_18_conc_real_2025-09-08.npy,0.8047092883633945,-0.027326044734030483
18,6,183.0,6.0,0.0002,False,0.43,2,1.44,4,5,163.0,56.0,9.89,0.0045,sim_18_conc_real_2025-09-08.npy,0.8047092883633945,-0.027326044734030483
18,7,170.0,197.0,0.0001,False,0.43,2,1.44,4,5,163.0,56.0,9.89,0.0045,sim_18_conc_real_2025-09-08.npy,0.8047092883633945,-0.027326044734030483
18,8,310.0,353.0,0.0004,False,0.43,2,1.44,4,5,163.0,56.0,9.89,0.0045,sim_18_conc_real_2025-09-08.npy,0.8047092883633945,-0.027326044734030483
18,9,189.0,379.0,0.0004,False,0.43,2,1.44,4,5,163.0,56.0,9.89,0.0045,sim_18_conc_real_2025-09-08.npy,0.8047092883633945,-0.027326044734030483
19,0,475.0,64.0,0.0003,True,0.0,1,4.75,2,1,350.0,208.0,6.86,0.0004,sim_19_conc_real_2025-09-08.npy,-0.0476995577218496,0.025529247121730776
19,1,304.0,486.0,0.0,False,0.0,1,4.75,2,1,350.0,208.0,6.86,0.0004,sim_19_conc_real_2025-09-08.npy,-0.0476995577218496,0.025529247121730776
19,2,238.0,167.0,0.0001,False,0.0,1,4.75,2,1,350.0,208.0,6.86,0.0004,sim_19_conc_real_2025-09-08.npy,-0.0476995577218496,0.025529247121730776
19,3,257.0,158.0,0.0004,False,0.0,1,4.75,2,1,350.0,208.0,6.86,0.0004,sim_19_conc_real_2025-09-08.npy,-0.0476995577218496,0.025529247121730776
19,4,225.0,442.0,0.0004,False,0.0,1,4.75,2,1,350.0,208.0,6.86,0.0004,sim_19_conc_real_2025-09-08.npy,-0.0476995577218496,0.025529247121730776
19,5,264.0,368.0,0.0002,True,0.0,1,4.75,2,1,350.0,208.0,6.86,0.0004,sim_19_conc_real_2025-09-08.npy,-0.0476995577218496,0.025529247121730776
19,6,268.0,372.0,0.0003,False,0.0,1,4.75,2,1,350.0,208.0,6.86,0.0004,sim_19_conc_real_2025-09-08.npy,-0.0476995577218496,0.025529247121730776
19,7,251.0,132.0,0.0001,False,0.0,1,4.75,2,1,350.0,208.0,6.86,0.0004,sim_19_conc_real_2025-09-08.npy,-0.0476995577218496,0.025529247121730776
19,8,177.0,431.0,0.0002,False,0.0,1,4.75,2,1,350.0,208.0,6.86,0.0004,sim_19_conc_real_2025-09-08.npy,-0.0476995577218496,0.025529247121730776
19,9,249.0,374.0,0.0002,False,0.0,1,4.75,2,1,350.0,208.0,6.86,0.0004,sim_19_conc_real_2025-09-08.npy,-0.0476995577218496,0.025529247121730776
20,0,69.0,301.0,0.0003,True,0.09,0,6.85,2,6,289.0,278.0,3.11,0.0037,sim_20_conc_real_2025-09-08.npy,1.0,0.0
20,1,474.0,421.0,0.0,False,0.09,0,6.85,2,6,289.0,278.0,3.11,0.0037,sim_20_conc_real_2025-09-08.npy,1.0,0.0
20,2,406.0,451.0,0.0,False,0.09,0,6.85,2,6,289.0,278.0,3.11,0.0037,sim_20_conc_real_2025-09-08.npy,1.0,0.0
20,3,72.0,64.0,0.0,False,0.09,0,6.85,2,6,289.0,278.0,3.11,0.0037,sim_20_conc_real_2025-09-08.npy,1.0,0.0
20,4,324.0,414.0,0.0005,True,0.09,0,6.85,2,6,289.0,278.0,3.11,0.0037,sim_20_conc_real_2025-09-08.npy,1.0,0.0
20,5,38.0,429.0,0.0,True,0.09,0,6.85,2,6,289.0,278.0,3.11,0.0037,sim_20_conc_real_2025-09-08.npy,1.0,0.0
20,6,65.0,96.0,0.0002,False,0.09,0,6.85,2,6,289.0,278.0,3.11,0.0037,sim_20_conc_real_2025-09-08.npy,1.0,0.0
20,7,331.0,408.0,0.0003,False,0.09,0,6.85,2,6,289.0,278.0,3.11,0.0037,sim_20_conc_real_2025-09-08.npy,1.0,0.0
20,8,440.0,29.0,0.0001,True,0.09,0,6.85,2,6,289.0,278.0,3.11,0.0037,sim_20_conc_real_2025-09-08.npy,1.0,0.0
20,9,366.0,112.0,0.0003,False,0.09,0,6.85,2,6,289.0,278.0,3.11,0.0037,sim_20_conc_real_2025-09-08.npy,1.0,0.0
21,0,339.0,439.0,0.0003,False,0.18,0,2.45,4,3,476.0,25.0,7.28,0.0082,sim_21_conc_real_2025-09-08.npy,1.0,0.0
21,1,308.0,468.0,0.0002,True,0.18,0,2.45,4,3,476.0,25.0,7.28,0.0082,sim_21_conc_real_2025-09-08.npy,1.0,0.0
21,2,463.0,281.0,0.0002,False,0.18,0,2.45,4,3,476.0,25.0,7.28,0.0082,sim_21_conc_real_2025-09-08.npy,1.0,0.0
21,3,405.0,69.0,0.0003,False,0.18,0,2.45,4,3,476.0,25.0,7.28,0.0082,sim_21_conc_real_2025-09-08.npy,1.0,0.0
21,4,404.0,178.0,0.0002,False,0.18,0,2.45,4,3,476.0,25.0,7.28,0.0082,sim_21_conc_real_2025-09-08.npy,1.0,0.0
21,5,287.0,145.0,0.0004,False,0.18,0,2.45,4,3,476.0,25.0,7.28,0.0082,sim_21_conc_real_2025-09-08.npy,1.0,0.0
21,6,283.0,403.0,0.0005,False,0.18,0,2.45,4,3,476.0,25.0,7.28,0.0082,sim_21_conc_real_2025-09-08.npy,1.0,0.0
21,7,221.0,76.0,0.0005,False,0.18,0,2.45,4,3,476.0,25.0,7.28,0.0082,sim_21_conc_real_2025-09-08.npy,1.0,0.0
21,8,27.0,293.0,0.0002,False,0.18,0,2.45,4,3,476.0,25.0,7.28,0.0082,sim_21_conc_real_2025-09-08.npy,1.0,0.0
21,9,330.0,288.0,0.0005,True,0.18,0,2.45,4,3,476.0,25.0,7.28,0.0082,sim_21_conc_real_2025-09-08.npy,1.0,0.0
22,0,76.0,183.0,0.0002,True,0.0,1,2.58,4,3,494.0,266.0,1.57,0.0076,sim_22_conc_real_2025-09-08.npy,-0.050744602467002145,0.07672758530361488
22,1,461.0,5.0,0.0001,False,0.0,1,2.58,4,3,494.0,266.0,1.57,0.0076,sim_22_conc_real_2025-09-08.npy,-0.050744602467002145,0.07672758530361488
22,2,240.0,463.0,0.0002,True,0.0,1,2.58,4,3,494.0,266.0,1.57,0.0076,sim_22_conc_real_2025-09-08.npy,-0.050744602467002145,0.07672758530361488
22,3,129.0,119.0,0.0005,True,0.0,1,2.58,4,3,494.0,266.0,1.57,0.0076,sim_22_conc_real_2025-09-08.npy,-0.050744602467002145,0.07672758530361488
22,4,241.0,73.0,0.0002,False,0.0,1,2.58,4,3,494.0,266.0,1.57,0.0076,sim_22_conc_real_2025-09-08.npy,-0.050744602467002145,0.07672758530361488
22,5,442.0,496.0,0.0004,True,0.0,1,2.58,4,3,494.0,266.0,1.57,0.0076,sim_22_conc_real_2025-09-08.npy,-0.050744602467002145,0.07672758530361488
22,6,63.0,416.0,0.0005,True,0.0,1,2.58,4,3,494.0,266.0,1.57,0.0076,sim_22_conc_real_2025-09-08.npy,-0.050744602467002145,0.07672758530361488
22,7,96.0,341.0,0.0005,False,0.0,1,2.58,4,3,494.0,266.0,1.57,0.0076,sim_22_conc_real_2025-09-08.npy,-0.050744602467002145,0.07672758530361488
22,8,175.0,18.0,0.0001,False,0.0,1,2.58,4,3,494.0,266.0,1.57,0.0076,sim_22_conc_real_2025-09-08.npy,-0.050744602467002145,0.07672758530361488
22,9,465.0,237.0,0.0004,False,0.0,1,2.58,4,3,494.0,266.0,1.57,0.0076,sim_22_conc_real_2025-09-08.npy,-0.050744602467002145,0.07672758530361488
23,0,142.0,73.0,0.0,False,0.0,0,4.18,2,5,440.0,9.0,2.7,0.0006,sim_23_conc_real_2025-09-08.npy,1.0,0.0
23,1,90.0,81.0,0.0,False,0.0,0,4.18,2,5,440.0,9.0,2.7,0.0006,sim_23_conc_real_2025-09-08.npy,1.0,0.0
23,2,330.0,198.0,0.0002,False,0.0,0,4.18,2,5,440.0,9.0,2.7,0.0006,sim_23_conc_real_2025-09-08.npy,1.0,0.0
23,3,164.0,0.0,0.0002,False,0.0,0,4.18,2,5,440.0,9.0,2.7,0.0006,sim_23_conc_real_2025-09-08.npy,1.0,0.0
23,4,430.0,269.0,0.0002,False,0.0,0,4.18,2,5,440.0,9.0,2.7,0.0006,sim_23_conc_real_2025-09-08.npy,1.0,0.0
23,5,399.0,413.0,0.0001,False,0.0,0,4.18,2,5,440.0,9.0,2.7,0.0006,sim_23_conc_real_2025-09-08.npy,1.0,0.0
23,6,35.0,168.0,0.0004,True,0.0,0,4.18,2,5,440.0,9.0,2.7,0.0006,sim_23_conc_real_2025-09-08.npy,1.0,0.0
23,7,164.0,145.0,0.0001,False,0.0,0,4.18,2,5,440.0,9.0,2.7,0.0006,sim_23_conc_real_2025-09-08.npy,1.0,0.0
23,8,473.0,459.0,0.0004,False,0.0,0,4.18,2,5,440.0,9.0,2.7,0.0006,sim_23_conc_real_2025-09-08.npy,1.0,0.0
23,9,2.0,463.0,0.0001,False,0.0,0,4.18,2,5,440.0,9.0,2.7,0.0006,sim_23_conc_real_2025-09-08.npy,1.0,0.0
24,0,363.0,332.0,0.0002,True,0.15,0,1.38,4,6,453.0,255.0,9.86,0.0075,sim_24_conc_real_2025-09-08.npy,1.0,0.0
24,1,226.0,364.0,0.0004,False,0.15,0,1.38,4,6,453.0,255.0,9.86,0.0075,sim_24_conc_real_2025-09-08.npy,1.0,0.0
24,2,92.0,185.0,0.0001,False,0.15,0,1.38,4,6,453.0,255.0,9.86,0.0075,sim_24_conc_real_2025-09-08.npy,1.0,0.0
24,3,253.0,133.0,0.0003,True,0.15,0,1.38,4,6,453.0,255.0,9.86,0.0075,sim_24_conc_real_2025-09-08.npy,1.0,0.0
24,4,386.0,422.0,0.0001,False,0.15,0,1.38,4,6,453.0,255.0,9.86,0.0075,sim_24_conc_real_2025-09-08.npy,1.0,0.0
24,5,207.0,428.0,0.0003,False,0.15,0,1.38,4,6,453.0,255.0,9.86,0.0075,sim_24_conc_real_2025-09-08.npy,1.0,0.0
24,6,425.0,311.0,0.0002,True,0.15,0,1.38,4,6,453.0,255.0,9.86,0.0075,sim_24_conc_real_2025-09-08.npy,1.0,0.0
24,7,62.0,100.0,0.0004,False,0.15,0,1.38,4,6,453.0,255.0,9.86,0.0075,sim_24_conc_real_2025-09-08.npy,1.0,0.0
24,8,49.0,106.0,0.0003,True,0.15,0,1.38,4,6,453.0,255.0,9.86,0.0075,sim_24_conc_real_2025-09-08.npy,1.0,0.0
24,9,238.0,20.0,0.0003,False,0.15,0,1.38,4,6,453.0,255.0,9.86,0.0075,sim_24_conc_real_2025-09-08.npy,1.0,0.0
25,0,61.0,236.0,0.0002,True,0.0,1,3.33,5,1,45.0,436.0,1.24,0.0092,sim_25_conc_real_2025-09-08.npy,-0.024431198071873616,-0.021971154588664756
25,1,425.0,83.0,0.0002,False,0.0,1,3.33,5,1,45.0,436.0,1.24,0.0092,sim_25_conc_real_2025-09-08.npy,-0.024431198071873616,-0.021971154588664756
25,2,363.0,133.0,0.0002,False,0.0,1,3.33,5,1,45.0,436.0,1.24,0.0092,sim_25_conc_real_2025-09-08.npy,-0.024431198071873616,-0.021971154588664756
25,3,348.0,221.0,0.0005,False,0.0,1,3.33,5,1,45.0,436.0,1.24,0.0092,sim_25_conc_real_2025-09-08.npy,-0.024431198071873616,-0.021971154588664756
25,4,268.0,216.0,0.0004,False,0.0,1,3.33,5,1,45.0,436.0,1.24,0.0092,sim_25_conc_real_2025-09-08.npy,-0.024431198071873616,-0.021971154588664756
25,5,355.0,243.0,0.0002,True,0.0,1,3.33,5,1,45.0,436.0,1.24,0.0092,sim_25_conc_real_2025-09-08.npy,-0.024431198071873616,-0.021971154588664756
25,6,114.0,119.0,0.0004,True,0.0,1,3.33,5,1,45.0,436.0,1.24,0.0092,sim_25_conc_real_2025-09-08.npy,-0.024431198071873616,-0.021971154588664756
25,7,457.0,40.0,0.0001,False,0.0,1,3.33,5,1,45.0,436.0,1.24,0.0092,sim_25_conc_real_2025-09-08.npy,-0.024431198071873616,-0.021971154588664756
25,8,425.0,59.0,0.0002,False,0.0,1,3.33,5,1,45.0,436.0,1.24,0.0092,sim_25_conc_real_2025-09-08.npy,-0.024431198071873616,-0.021971154588664756
25,9,213.0,236.0,0.0004,True,0.0,1,3.33,5,1,45.0,436.0,1.24,0.0092,sim_25_conc_real_2025-09-08.npy,-0.024431198071873616,-0.021971154588664756
26,0,65.0,447.0,0.0004,False,0.0,2,2.79,1,0,459.0,351.0,6.39,0.0074,sim_26_conc_real_2025-09-08.npy,0.7877811078148421,-0.06001385893249193
26,1,487.0,417.0,0.0004,False,0.0,2,2.79,1,0,459.0,351.0,6.39,0.0074,sim_26_conc_real_2025-09-08.npy,0.7877811078148421,-0.06001385893249193
26,2,39.0,398.0,0.0004,False,0.0,2,2.79,1,0,459.0,351.0,6.39,0.0074,sim_26_conc_real_2025-09-08.npy,0.7877811078148421,-0.06001385893249193
26,3,391.0,52.0,0.0003,False,0.0,2,2.79,1,0,459.0,351.0,6.39,0.0074,sim_26_conc_real_2025-09-08.npy,0.7877811078148421,-0.06001385893249193
26,4,396.0,59.0,0.0005,False,0.0,2,2.79,1,0,459.0,351.0,6.39,0.0074,sim_26_conc_real_2025-09-08.npy,0.7877811078148421,-0.06001385893249193
26,5,258.0,324.0,0.0002,False,0.0,2,2.79,1,0,459.0,351.0,6.39,0.0074,sim_26_conc_real_2025-09-08.npy,0.7877811078148421,-0.06001385893249193
26,6,411.0,185.0,0.0001,False,0.0,2,2.79,1,0,459.0,351.0,6.39,0.0074,sim_26_conc_real_2025-09-08.npy,0.7877811078148421,-0.06001385893249193
26,7,372.0,19.0,0.0004,False,0.0,2,2.79,1,0,459.0,351.0,6.39,0.0074,sim_26_conc_real_2025-09-08.npy,0.7877811078148421,-0.06001385893249193
26,8,75.0,6.0,0.0005,False,0.0,2,2.79,1,0,459.0,351.0,6.39,0.0074,sim_26_conc_real_2025-09-08.npy,0.7877811078148421,-0.06001385893249193
26,9,213.0,0.0,0.0005,False,0.0,2,2.79,1,0,459.0,351.0,6.39,0.0074,sim_26_conc_real_2025-09-08.npy,0.7877811078148421,-0.06001385893249193
27,0,188.0,60.0,0.0001,False,0.0,0,3.75,1,1,230.0,209.0,2.1,0.0075,sim_27_conc_real_2025-09-08.npy,1.0,0.0
27,1,224.0,181.0,0.0003,False,0.0,0,3.75,1,1,230.0,209.0,2.1,0.0075,sim_27_conc_real_2025-09-08.npy,1.0,0.0
27,2,228.0,263.0,0.0001,False,0.0,0,3.75,1,1,230.0,209.0,2.1,0.0075,sim_27_conc_real_2025-09-08.npy,1.0,0.0
27,3,324.0,247.0,0.0002,False,0.0,0,3.75,1,1,230.0,209.0,2.1,0.0075,sim_27_conc_real_2025-09-08.npy,1.0,0.0
27,4,4.0,420.0,0.0002,False,0.0,0,3.75,1,1,230.0,209.0,2.1,0.0075,sim_27_conc_real_2025-09-08.npy,1.0,0.0
27,5,327.0,315.0,0.0004,False,0.0,0,3.75,1,1,230.0,209.0,2.1,0.0075,sim_27_conc_real_2025-09-08.npy,1.0,0.0
27,6,50.0,361.0,0.0002,False,0.0,0,3.75,1,1,230.0,209.0,2.1,0.0075,sim_27_conc_real_2025-09-08.npy,1.0,0.0
27,7,385.0,31.0,0.0004,False,0.0,0,3.75,1,1,230.0,209.0,2.1,0.0075,sim_27_conc_real_2025-09-08.npy,1.0,0.0
27,8,383.0,488.0,0.0001,False,0.0,0,3.75,1,1,230.0,209.0,2.1,0.0075,sim_27_conc_real_2025-09-08.npy,1.0,0.0
27,9,102.0,221.0,0.0001,False,0.0,0,3.75,1,1,230.0,209.0,2.1,0.0075,sim_27_conc_real_2025-09-08.npy,1.0,0.0
28,0,142.0,169.0,0.0001,False,0.37,2,4.38,3,1,86.0,20.0,2.44,0.0081,sim_28_conc_real_2025-09-08.npy,0.7771670529468998,0.08168782051325563
28,1,302.0,1.0,0.0003,False,0.37,2,4.38,3,1,86.0,20.0,2.44,0.0081,sim_28_conc_real_2025-09-08.npy,0.7771670529468998,0.08168782051325563
28,2,371.0,73.0,0.0004,False,0.37,2,4.38,3,1,86.0,20.0,2.44,0.0081,sim_28_conc_real_2025-09-08.npy,0.7771670529468998,0.08168782051325563
28,3,206.0,481.0,0.0004,False,0.37,2,4.38,3,1,86.0,20.0,2.44,0.0081,sim_28_conc_real_2025-09-08.npy,0.7771670529468998,0.08168782051325563
28,4,409.0,158.0,0.0004,True,0.37,2,4.38,3,1,86.0,20.0,2.44,0.0081,sim_28_conc_real_2025-09-08.npy,0.7771670529468998,0.08168782051325563
28,5,32.0,328.0,0.0001,False,0.37,2,4.38,3,1,86.0,20.0,2.44,0.0081,sim_28_conc_real_2025-09-08.npy,0.7771670529468998,0.08168782051325563
28,6,58.0,43.0,0.0001,False,0.37,2,4.38,3,1,86.0,20.0,2.44,0.0081,sim_28_conc_real_2025-09-08.npy,0.7771670529468998,0.08168782051325563
28,7,381.0,144.0,0.0002,False,0.37,2,4.38,3,1,86.0,20.0,2.44,0.0081,sim_28_conc_real_2025-09-08.npy,0.7771670529468998,0.08168782051325563
28,8,399.0,474.0,0.0003,False,0.37,2,4.38,3,1,86.0,20.0,2.44,0.0081,sim_28_conc_real_2025-09-08.npy,0.7771670529468998,0.08168782051325563
28,9,251.0,248.0,0.0002,False,0.37,2,4.38,3,1,86.0,20.0,2.44,0.0081,sim_28_conc_real_2025-09-08.npy,0.7771670529468998,0.08168782051325563
29,0,159.0,117.0,0.0004,False,0.93,2,2.51,0,1,478.0,202.0,2.72,0.0029,sim_29_conc_real_2025-09-08.npy,0.7837459328723991,-0.0024103053867432075
29,1,307.0,167.0,0.0005,False,0.93,2,2.51,0,1,478.0,202.0,2.72,0.0029,sim_29_conc_real_2025-09-08.npy,0.7837459328723991,-0.0024103053867432075
29,2,137.0,446.0,0.0003,False,0.93,2,2.51,0,1,478.0,202.0,2.72,0.0029,sim_29_conc_real_2025-09-08.npy,0.7837459328723991,-0.0024103053867432075
29,3,256.0,357.0,0.0,False,0.93,2,2.51,0,1,478.0,202.0,2.72,0.0029,sim_29_conc_real_2025-09-08.npy,0.7837459328723991,-0.0024103053867432075
29,4,261.0,251.0,0.0002,False,0.93,2,2.51,0,1,478.0,202.0,2.72,0.0029,sim_29_conc_real_2025-09-08.npy,0.7837459328723991,-0.0024103053867432075
29,5,317.0,459.0,0.0003,True,0.93,2,2.51,0,1,478.0,202.0,2.72,0.0029,sim_29_conc_real_2025-09-08.npy,0.7837459328723991,-0.0024103053867432075
29,6,306.0,296.0,0.0004,True,0.93,2,2.51,0,1,478.0,202.0,2.72,0.0029,sim_29_conc_real_2025-09-08.npy,0.7837459328723991,-0.0024103053867432075
29,7,206.0,150.0,0.0003,False,0.93,2,2.51,0,1,478.0,202.0,2.72,0.0029,sim_29_conc_real_2025-09-08.npy,0.7837459328723991,-0.0024103053867432075
29,8,157.0,56.0,0.0002,False,0.93,2,2.51,0,1,478.0,202.0,2.72,0.0029,sim_29_conc_real_2025-09-08.npy,0.7837459328723991,-0.0024103053867432075
29,9,20.0,346.0,0.0001,False,0.93,2,2.51,0,1,478.0,202.0,2.72,0.0029,sim_29_conc_real_2025-09-08.npy,0.7837459328723991,-0.0024103053867432075
30,0,408.0,191.0,0.0004,False,0.0,2,3.67,5,6,251.0,102.0,8.41,0.0095,sim_30_conc_real_2025-09-08.npy,0.7691212661194451,0.007474777741031033
30,1,30.0,196.0,0.0004,True,0.0,2,3.67,5,6,251.0,102.0,8.41,0.0095,sim_30_conc_real_2025-09-08.npy,0.7691212661194451,0.007474777741031033
30,2,190.0,36.0,0.0004,False,0.0,2,3.67,5,6,251.0,102.0,8.41,0.0095,sim_30_conc_real_2025-09-08.npy,0.7691212661194451,0.007474777741031033
30,3,370.0,192.0,0.0004,False,0.0,2,3.67,5,6,251.0,102.0,8.41,0.0095,sim_30_conc_real_2025-09-08.npy,0.7691212661194451,0.007474777741031033
30,4,318.0,365.0,0.0001,False,0.0,2,3.67,5,6,251.0,102.0,8.41,0.0095,sim_30_conc_real_2025-09-08.npy,0.7691212661194451,0.007474777741031033
30,5,255.0,350.0,0.0001,False,0.0,2,3.67,5,6,251.0,102.0,8.41,0.0095,sim_30_conc_real_2025-09-08.npy,0.7691212661194451,0.007474777741031033
30,6,153.0,63.0,0.0004,True,0.0,2,3.67,5,6,251.0,102.0,8.41,0.0095,sim_30_conc_real_2025-09-08.npy,0.7691212661194451,0.007474777741031033
30,7,197.0,373.0,0.0003,False,0.0,2,3.67,5,6,251.0,102.0,8.41,0.0095,sim_30_conc_real_2025-09-08.npy,0.7691212661194451,0.007474777741031033
30,8,493.0,462.0,0.0001,True,0.0,2,3.67,5,6,251.0,102.0,8.41,0.0095,sim_30_conc_real_2025-09-08.npy,0.7691212661194451,0.007474777741031033
30,9,110.0,99.0,0.0003,False,0.0,2,3.67,5,6,251.0,102.0,8.41,0.0095,sim_30_conc_real_2025-09-08.npy,0.7691212661194451,0.007474777741031033
31,0,425.0,497.0,0.0003,False,0.0,0,2.72,0,0,257.0,217.0,8.89,0.0012,sim_31_conc_real_2025-09-08.npy,1.0,0.0
31,1,203.0,9.0,0.0005,False,0.0,0,2.72,0,0,257.0,217.0,8.89,0.0012,sim_31_conc_real_2025-09-08.npy,1.0,0.0
31,2,289.0,1.0,0.0004,False,0.0,0,2.72,0,0,257.0,217.0,8.89,0.0012,sim_31_conc_real_2025-09-08.npy,1.0,0.0
31,3,395.0,197.0,0.0001,False,0.0,0,2.72,0,0,257.0,217.0,8.89,0.0012,sim_31_conc_real_2025-09-08.npy,1.0,0.0
31,4,51.0,301.0,0.0001,False,0.0,0,2.72,0,0,257.0,217.0,8.89,0.0012,sim_31_conc_real_2025-09-08.npy,1.0,0.0
31,5,187.0,441.0,0.0001,False,0.0,0,2.72,0,0,257.0,217.0,8.89,0.0012,sim_31_conc_real_2025-09-08.npy,1.0,0.0
31,6,229.0,380.0,0.0003,False,0.0,0,2.72,0,0,257.0,217.0,8.89,0.0012,sim_31_conc_real_2025-09-08.npy,1.0,0.0
31,7,303.0,274.0,0.0003,False,0.0,0,2.72,0,0,257.0,217.0,8.89,0.0012,sim_31_conc_real_2025-09-08.npy,1.0,0.0
31,8,482.0,108.0,0.0002,False,0.0,0,2.72,0,0,257.0,217.0,8.89,0.0012,sim_31_conc_real_2025-09-08.npy,1.0,0.0
31,9,10.0,434.0,0.0001,False,0.0,0,2.72,0,0,257.0,217.0,8.89,0.0012,sim_31_conc_real_2025-09-08.npy,1.0,0.0
32,0,460.0,259.0,0.0002,False,0.0,2,2.84,5,6,80.0,330.0,7.7,0.0016,sim_32_conc_real_2025-09-08.npy,0.7868636908228837,0.013466306921929582
32,1,132.0,376.0,0.0001,False,0.0,2,2.84,5,6,80.0,330.0,7.7,0.0016,sim_32_conc_real_2025-09-08.npy,0.7868636908228837,0.013466306921929582
32,2,184.0,112.0,0.0001,False,0.0,2,2.84,5,6,80.0,330.0,7.7,0.0016,sim_32_conc_real_2025-09-08.npy,0.7868636908228837,0.013466306921929582
32,3,304.0,376.0,0.0002,True,0.0,2,2.84,5,6,80.0,330.0,7.7,0.0016,sim_32_conc_real_2025-09-08.npy,0.7868636908228837,0.013466306921929582
32,4,149.0,299.0,0.0001,False,0.0,2,2.84,5,6,80.0,330.0,7.7,0.0016,sim_32_conc_real_2025-09-08.npy,0.7868636908228837,0.013466306921929582
32,5,278.0,183.0,0.0,False,0.0,2,2.84,5,6,80.0,330.0,7.7,0.0016,sim_32_conc_real_2025-09-08.npy,0.7868636908228837,0.013466306921929582
